TelepulesBp1Nv2egyeb3,teruletm2,szobAk,eptAtestApusategla1p,kozoskoltseg,Futesgazcirko1gazkonv,Emeletszutfszfelemf11,allapotfelujAtott1ujsze,Liftigen1nem0,Kilataspanorama1utcai,arEft
1,44,2,1," ",1,NA,NA,NA,2,39900
1,71,3,1," ",1,2,2,0,NA,39900
1,53,1,1," ",2,1,NA,NA,4,39900
1,59,2.5,1," ",1,3,3,1,NA,39900
1,49,2,1," ",1,2,2,0,NA,39900
3,66,2,1," ",1,1,4,NA,2,39900
1,54,1.5,1,"NA",2,1,NA,0,4,39900
1,56,2,2,"NA",5,2,NA,1,3,39900
1,65,2,2,"NA",4,NA,NA,0,3,39900
1,53,2,1," ",1,1,3,0,NA,39900
1,118,2.5,1," ",NA,NA,NA,0,4,39900
1,50,1.5,1," ",6,2,3,0,2,39900
1,44,5,1," ",4,3,2,1,NA,39900
1,34,1.5,1,"NA",3,1,NA,1,4,39900
1,53,1.5,1,"NA",1,NA,NA,0,3,39900
1,35,1,1," ",4,3,3,1,1,39900
3,59,1.5,1,"NA",4,1,NA,0,3,39900
1,47,1.5,1,"NA",2,3,NA,1,3,39900
3,65,1.5,1," ",3,1,4,0,1,39900
3,92,2,1," ",1,1,3,0,NA,39900
1,73,1.5,1," ",1,2,3,1,NA,39900
1,55,3,1,"NA",2,2,NA,0,4,39900
1,58,3,NA," ",2,1,NA,NA,NA,39900
1,74,3,1," ",1,1,3,0,NA,39900
3,69,2,1," ",1,1,4,NA,4,39900
1,52,2,NA," ",1,1,NA,NA,NA,39900
3,88,2,1," ",1,1,2,0,3,39900
1,49,1.5,1," ",1,1,1,1,4,39900
1,49,3,1," ",1,1,1,1,4,39900
1,27,3,1," ",2,1,1,0,2,39900
1,22,3,NA," ",3,1,NA,NA,NA,39900
1,59,1.5,1,"NA",2,2,NA,1,4,39900
1,68,3,NA," ",4,NA,1,NA,1,39900
1,69,2,3," ",2,1,NA,0,NA,39900
1,36,2,1,"NA",1,2,NA,1,3,39900
1,22,1,1,"NA",3,NA,NA,1,3,39900
1,51,1.5,1," ",1,1,1,NA,2,39900
1,69,3,1," ",2,1,3,NA,2,39900
3,66,3,1," ",1,NA,3,NA,3,39900
1,51,3.5,1,"NA",NA,1,NA,0,3,39900
1,51,2,1," ",4,1,6,1,4,39900
1,76,3.5,3," ",4,1,3,0,NA,39900
1,69,1.5,NA," ",2,1,6,0,2,39900
1,69,2,3," ",2,1,6,NA,2,39900
1,53,2,1," ",2,2,3,NA,2,39900
1,76,2,3," ",4,1,3,0,NA,39900
1,68,3,1," ",2,1,3,NA,2,39900
1,86,1,1,"NA",1,NA,NA,0,4,39900
3,85,2,1," ",1,NA,NA,0,3,39900
3,70,2,1,"NA",1,NA,NA,0,4,39900
3,70,2.5,1,"NA",1,1,NA,0,4,39900
1,30,3.5,1," ",3,3,1,1,4,39900
1,30,3.5,1," ",3,3,1,1,4,39900
2,69,2,1,"NA",1,1,NA,0,3,39900
1,58,2,1,"NA",2,2,NA,0,3,39900
1,76,2.5,1,"NA",2,2,NA,0,4,39900
1,68,3,2,"NA",5,3,NA,1,3,39900
1,60,3,NA," ",4,NA,1,NA,2,39900
1,87,3,1," ",1,1,1,0,3,39900
1,84,2,1," ",1,1,3,0,NA,39900
1,46,2,1," ",4,2,4,1,2,39900
1,37,2.5,1," ",1,1,2,0,NA,39900
1,36,1.5,1," ",4,1,2,1,3,39900
1,40,1.5,1,"NA",1,1,NA,0,4,39900
1,63,3,3," ",5,3,1,1,1,39900
2,89,2,1,"NA",1,NA,NA,0,4,39900
1,58,3,1,"NA",2,NA,NA,0,4,39900
1,52,3,1," ",6,2,1,NA,4,39900
1,43,2,1," ",2,1,6,0,4,39900
3,44,3.5,1," ",1,1,4,NA,3,39900
1,58,3,1," ",1,1,1,1,2,39900
1,84,2,1," ",1,1,3,0,NA,39900
1,58,2,1," ",1,1,1,1,2,39900
1,50,1.5,1,"NA",2,2,NA,1,4,39900
1,55,1,2," ",5,2,3,1,NA,39900
1,73,1,1," ",1,2,3,1,NA,39900
3,99,2,1,"NA",2,1,NA,0,3,39900
1,52,2.5,1," ",2,2,3,1,NA,39900
1,69,2.5,1," ",2,1,3,0,2,39900
1,63,4,NA," ",5,3,1,1,1,39900
3,44,3.5,1," ",1,1,4,0,3,39900
1,45,2,1," ",2,3,1,1,2,39900
1,38,2,1," ",4,3,4,1,2,39900
3,77,2,1," ",6,1,4,0,2,39900
1,55,2,1," ",2,2,1,0,3,39900
1,51,1.5,1," ",4,1,6,1,4,39900
1,68,3,1," ",2,1,3,0,2,39900
3,67,1.5,1," ",1,1,4,0,2,39900
1,53,2,1," ",2,2,3,0,2,39900
1,35,1.5,1," ",4,3,3,1,1,39900
3,94,2.5,1," ",3,1,4,0,3,39900
3,57,2,1," ",1,1,4,0,1,39900
3,69,3,1," ",1,1,4,0,4,39900
2,75,3,1," ",1,1,3,0,4,39900
1,36,1.5,1," ",4,1,2,1,3,39900
3,65,2,1," ",3,1,4,0,1,39900
3,90,3,1," ",1,1,2,0,4,39900
2,77,3,1," ",6,2,4,1,3,39845.03
2,77,3,1," ",6,1,4,1,3,39845.03
2,77,3,1," ",6,1,4,1,3,39845.03
1,49,2,1," ",5,3,2,1,NA,39819.6
1,47,2,1," ",2,NA,3,NA,4,39800
1,55,2,1," ",1,2,1,NA,2,39800
1,49,2,1," ",1,2,2,0,NA,39800
1,47,1.5,1," ",2,2,5,NA,4,39800
1,47,2,1," ",2,2,5,0,4,39800
1,47,2,1,"NA",2,2,NA,0,4,39800
1,45,1.5,1,"NA",2,2,NA,1,4,39800
1,58,2.5,1," ",1,1,1,NA,3,39800
1,86,2.5,1,"NA",1,NA,NA,0,3,39800
1,68,2.5,1," ",4,2,2,1,4,39800
3,69,2,1," ",4,1,2,NA,4,39800
1,46,2,1," ",6,2,4,1,NA,39800
1,61,2,1," ",2,2,3,1,4,39800
1,61,1.5,1," ",2,2,3,1,4,39800
1,58,2.5,1," ",6,NA,NA,NA,4,39800
1,46,2.5,1," ",5,2,5,1,1,39800
3,69,1.5,1," ",4,1,2,0,4,39800
1,58,2,1," ",1,1,1,0,3,39800
1,55,2,1," ",1,2,1,0,2,39800
3,68,3,1," ",6,1,4,0,4,39800
1,43,2.5,1," ",6,2,4,1,4,39800
3,74,2.5,1," ",1,1,4,1,3,39751
1,54,1,1," ",2,1,1,0,2,39700
1,77,2.5,1," ",1,1,6,0,2,39600
3,96,3,1," ",1,3,6,0,2,39500
3,96,3,1," ",1,2,6,NA,2,39500
1,39,1.5,1," ",1,1,2,1,NA,39500
1,54,2,1," ",1,1,3,0,NA,39500
1,54,2,1," ",1,1,3,0,NA,39500
1,39,1.5,NA," ",1,1,NA,NA,NA,39500
3,65,2.5,1," ",1,1,1,NA,3,39500
3,65,2.5,1," ",1,1,1,0,3,39500
1,100,3,1," ",6,NA,NA,0,3,39500
1,39,1.5,1,"NA",1,NA,NA,1,4,39500
3,78,3,1,"NA",1,1,NA,0,3,39500
3,60,2.5,1," ",1,NA,NA,0,4,39500
3,82,3,1," ",1,NA,4,NA,3,39500
3,101,2.5,1,"NA",1,1,NA,0,3,39500
2,76,2,1," ",6,1,4,1,1,39500
3,68,2.5,1," ",4,3,4,0,4,39500
3,42,2.5,1," ",6,1,4,1,1,39500
2,77,2.5,1," ",6,1,4,1,1,39500
1,52,2,1," ",4,2,2,1,2,39490
1,52,2,1," ",4,2,2,1,2,39490
2,66,2,1," ",6,2,4,1,3,39460.5
3,66,3,1," ",1,NA,4,NA,3,39350
2,66,2,1," ",6,1,4,1,3,39349.5
1,50,1.5,1," ",5,3,2,1,NA,39310.4
1,65,3,2," ",4,3,1,1,1,39300
1,52,3,1," ",1,1,3,1,NA,39300
1,50,1.5,1,"NA",1,NA,NA,1,3,39300
1,65,1.5,2," ",4,3,1,1,1,39300
2,93,4,1," ",4,3,4,0,2,39182.222
3,72,3,1," ",4,1,4,1,5,39110
3,56,2,1,"NA",1,2,NA,0,3,39100
3,53,3,1," ",6,1,2,1,3,39040
1,68,2.5,NA," ",5,1,NA,NA,NA,39000
1,78,2.5,1," ",1,2,3,0,2,39000
1,78,2.5,1," ",1,2,3,NA,2,39000
2,78,3,NA," ",4,NA,NA,NA,NA,39000
1,39,1,1,"NA",1,NA,NA,1,4,39000
1,68,2.5,1,"NA",5,NA,NA,1,3,39000
1,55,2,2,"NA",5,1,NA,0,3,39000
1,52,1.5,1," ",4,1,2,0,NA,39000
3,61,3.5,1," ",1,1,2,0,NA,39000
3,124,3.5,1," ",2,1,3,0,2,39000
1,72,2.5,2,"NA",NA,3,NA,1,3,39000
1,59,4,1," ",1,1,6,NA,2,39000
3,70,3,1,"NA",6,NA,NA,0,3,39000
1,71,3,1,"NA",1,1,NA,1,3,39000
1,43,2.5,1,"NA",NA,2,NA,0,3,39000
1,44,2,1," ",1,2,6,1,NA,39000
1,77,2,1," ",2,NA,3,NA,2,39000
1,54,1,3,"NA",5,2,NA,0,3,39000
2,101,3,1," ",1,3,4,0,2,39000
1,72,1.5,2," ",5,3,5,1,2,39000
2,95,5,NA," ",1,NA,NA,NA,NA,38999
1,40,2,1," ",3,2,1,1,2,38990
1,40,2,1," ",3,2,1,1,2,38990
1,40,2,1," ",3,2,1,1,2,38990
1,63,2,1," ",1,1,NA,0,3,38990
1,58,2,1," ",4,2,2,1,NA,38900
1,70,2,2," ",2,1,3,0,NA,38900
1,68,2.5,2," ",5,3,3,1,NA,38900
1,47,2,1," ",1,2,3,1,2,38900
3,67,3,3," ",1,1,2,NA,2,38900
1,46,1.5,1," ",1,2,3,0,NA,38900
1,39,1.5,1," ",3,2,2,0,NA,38900
1,56,2,1," ",4,3,2,1,NA,38900
1,36,1.5,1," ",NA,1,4,1,5,38900
1,51,1,1," ",2,2,3,0,NA,38900
1,51,1,1," ",4,1,5,1,2,38900
3,110,1.5,1," ",1,1,1,0,2,38900
1,26,0.5,1,"NA",2,2,NA,1,4,38900
1,64,1,NA," ",5,3,1,1,1,38900
3,67,1,1," ",1,1,2,0,4,38860
1,59,1,1,"NA",1,2,NA,0,3,38500
1,39,0.5,1," ",1,2,2,0,NA,38500
1,62,1,2," ",5,1,3,1,3,38490
1,62,1,2," ",5,1,3,1,3,38490
2,68,1.5,1,"NA",1,2,NA,0,3,38300
3,38,0.5,1," ",NA,3,4,1,3,38080
3,70,1,1," ",6,NA,NA,NA,4,38000
1,55,1,2,"NA",4,2,NA,1,3,38000
1,67,1,1," ",NA,NA,3,NA,2,38000
1,70,1,2," ",5,2,3,NA,2,38000
1,57,1,2," ",4,1,3,1,2,38000
3,68,1,1," ",1,1,2,0,2,37990
1,49,1,1," ",4,1,2,1,NA,37990
1,32,0.5,1," ",4,2,4,NA,3,37920
1,32,0.5,1," ",4,2,4,0,3,37920
3,53,1,1," ",1,1,2,NA,2,37900
1,53,1,1," ",2,NA,5,NA,3,37900
1,39,0.5,1,"NA",4,2,NA,1,3,37900
1,39,0.5,1,"NA",5,1,NA,1,3,37900
1,39,0.5,1," ",2,1,3,0,3,37900
1,34,0.5,3,"NA",4,3,NA,1,1,37800
1,34,0.5,3,"NA",4,3,NA,1,1,37800
1,34,0.5,3,"NA",4,3,NA,1,1,37800
3,70,1,1," ",6,1,4,0,4,37800
3,79,1,NA," ",4,2,3,NA,2,37769.92
1,34,0.5,1," ",2,1,3,1,NA,37500
1,58,1,2," ",4,3,3,1,2,37500
1,34,0.5,1," ",2,1,3,1,NA,37500
2,77,1,1," ",6,1,4,1,1,37500
1,57,1,2," ",5,1,NA,1,2,37400
1,43,1,1," ",4,2,2,1,4,37400
1,58,1,2," ",5,2,6,1,2,37400
1,56,1,1," ",2,1,1,0,3,37300
3,62,1,1," ",1,1,4,1,3,37250
1,57,1,2," ",5,1,6,1,NA,37200
1,40,0.5,1," ",2,1,3,0,NA,37000
3,62,1,1," ",1,NA,4,NA,3,37000
2,118,2,1," ",1,1,3,NA,4,37000
1,52,1,2,"NA",5,1,NA,1,4,36990
3,68,1,1,"NA",1,1,NA,0,3,36990
1,66,1.5,2," ",4,3,5,1,3,36990
2,114,2,1,"NA",1,2,NA,0,3,36990
3,63,1,1," ",1,1,4,0,4,36900
1,68,1,2," ",5,1,1,1,2,36900
1,68,1,2," ",4,1,3,1,5,36900
1,38,0.5,NA," ",6,NA,NA,NA,NA,36900
1,62,1,1," ",1,3,3,1,4,36900
2,76,1,1,"NA",1,1,NA,0,1,36900
2,65,1,1," ",1,3,3,0,2,36900
2,90,1,1," ",1,3,1,0,1,36900
1,60,1,1," ",1,1,3,1,4,36890
1,60,1,1," ",1,1,3,1,4,36890
1,49,1,1," ",4,2,3,1,2,36800
1,37,1,1," ",2,2,3,0,NA,36800
1,38,0.5,1," ",4,1,3,1,5,36600
1,42,1,1," ",2,NA,3,NA,4,36500
1,32,0.5,1,"NA",1,2,NA,0,3,36500
1,54,1.5,1," ",2,2,3,0,NA,36300
3,81,1,NA," ",4,1,3,NA,2,36299.76
1,37,0.5,1," ",4,2,2,1,NA,36200
3,73,1,NA," ",1,1,NA,0,4,36000
3,57,1,NA," ",4,1,3,NA,2,36000
1,47,1,1," ",1,3,1,0,2,36000
3,63,1,1," ",6,1,3,0,3,36000
3,80,1,NA," ",4,1,3,NA,2,35972.58
3,80,1,NA," ",4,1,3,NA,2,35972.58
3,80,1,NA," ",4,2,3,NA,2,35972.58
3,80,1,NA," ",4,2,3,NA,2,35972.58
3,80,1,NA," ",4,1,3,NA,2,35972.58
1,62,1,1," ",6,2,6,0,NA,35900
1,41,1,1,"NA",1,NA,NA,1,4,35900
1,31,1,1,"NA",3,NA,NA,0,3,35900
1,52,1,1," ",2,NA,3,NA,3,35900
3,80,1,NA," ",4,2,3,NA,2,35821.91
3,80,1,NA," ",4,1,3,NA,2,35821.91
1,37,0.5,1,"NA",4,NA,NA,1,3,35700
1,56,1,2,"NA",5,1,NA,1,3,35600
1,38,0.5,1," ",2,1,2,0,NA,35500
1,28,1,1," ",3,1,1,0,4,35500
1,68,1,2," ",5,1,6,1,2,35500
1,49,1,1," ",1,3,2,1,3,35500
1,64,1,1," ",2,2,6,0,2,35500
1,75,1,2," ",5,1,3,0,NA,35500
1,38,1,1," ",2,1,2,0,NA,35500
3,60,1,1," ",1,1,4,1,3,35472
1,68,1,2," ",4,3,2,1,NA,35000
3,77,1,1," ",1,3,3,0,4,35000
1,58,1,1," ",2,1,6,0,3,34990
1,58,1,1," ",2,1,6,NA,3,34990
3,37,1,1," ",6,1,4,1,1,34990
1,38,0.5,1," ",4,1,2,0,NA,34900
1,36,0.5,1," ",1,1,4,1,5,34900
1,36,2,1," ",2,NA,3,NA,3,34900
1,64,3,2," ",5,3,3,1,NA,34900
1,58,1.5,1," ",2,1,5,0,4,34900
1,59,1,3," ",5,2,6,1,NA,34900
1,45,1,1," ",2,NA,3,NA,4,34900
1,54,1.5,2,"NA",5,2,NA,0,4,34900
1,33,1,1,"NA",3,NA,NA,1,3,34900
1,52,1,1,"NA",NA,NA,NA,1,3,34900
1,51,1,1," ",4,1,3,1,3,34900
3,58,1,1," ",1,NA,4,NA,2,34800
1,37,0.5,1," ",3,2,1,NA,4,34590
1,37,0.5,1," ",3,2,1,NA,4,34590
1,37,0.5,1," ",3,2,1,0,4,34590
1,37,0.5,1," ",3,2,1,0,4,34590
1,84,1,2," ",5,NA,6,NA,2,34500
1,38,0.5,1,"NA",1,2,NA,0,3,34500
2,60,1,1," ",3,3,4,0,3,34487
1,37,0.5,1," ",5,NA,3,NA,2,34400
3,80,1,1,"NA",1,2,NA,0,3,34200
2,72,1,1," ",1,1,2,0,4,34200
1,55,1,2," ",5,2,3,0,NA,34100
1,58,1,2,"NA",5,2,NA,1,3,34000
3,83,1,1,"NA",3,2,NA,0,3,34000
1,34,1,1," ",4,1,2,1,3,34000
3,51,1,1," ",4,2,2,1,1,33990
1,49,1,2," ",4,3,3,1,NA,33900
1,40,0.5,1," ",2,2,3,0,NA,33900
1,38,0.5,1," ",6,NA,1,1,2,33900
1,65,1,2," ",5,NA,1,NA,2,33900
1,32,1,1," ",2,2,1,NA,2,33900
1,32,0.5,1," ",2,2,1,0,2,33900
1,71,1,1," ",1,2,2,1,NA,33900
1,48,1,1," ",4,1,4,1,3,33900
1,50,1,1," ",1,1,4,0,3,33900
1,50,1,1," ",3,1,2,0,3,33900
1,49,1,2," ",4,2,3,1,5,33500
3,56,1,1," ",1,2,4,NA,3,33500
1,68,1,2," ",4,NA,3,NA,3,33500
1,68,1,2," ",4,1,3,0,NA,33500
1,68,1,2,"NA",5,NA,NA,0,3,33500
1,68,1,2," ",5,NA,5,NA,3,33500
2,53,1,1,"NA",4,NA,NA,0,4,33500
3,56,1,1," ",1,3,4,0,3,33500
1,59,1,2," ",5,3,6,1,1,33500
1,73,1.5,2," ",5,2,3,NA,NA,33400
3,53,1,1,"NA",1,1,NA,0,4,33065
1,57,1,2," ",4,3,2,1,NA,33000
1,57,1,2,"NA",5,3,NA,1,3,33000
1,53,1,2," ",5,1,3,1,NA,33000
1,57,1,2," ",5,3,1,1,2,32990
1,57,1,2," ",5,3,1,1,2,32990
1,50,1,2," ",5,2,5,0,NA,32990
3,64,1,1," ",1,3,4,0,3,32990
1,58,1,2," ",5,1,6,1,NA,32900
1,51,1,2," ",4,3,2,1,NA,32900
1,29,0.5,NA," ",3,2,NA,NA,NA,32900
1,29,0.5,1,"NA",3,2,NA,0,3,32900
1,40,1,NA," ",4,2,NA,NA,NA,32900
1,36,1,1," ",6,NA,1,NA,NA,32900
1,39,0.5,1," ",6,NA,3,NA,2,32900
1,55,1,2," ",5,2,1,1,1,32900
1,40,0.5,1," ",5,1,6,1,3,32900
1,40,1,1," ",5,1,6,1,3,32900
1,41,1,1,"NA",1,2,NA,1,3,32900
1,35,0.5,1," ",1,1,3,0,3,32900
1,40,0.5,1," ",2,1,1,0,4,32900
2,76,1,1,"NA",5,3,NA,1,1,32900
1,51,1.5,2," ",5,3,3,1,NA,32900
1,41,1,1," ",4,NA,4,NA,3,32500
1,53,1,2," ",4,3,1,1,2,32500
3,56,1,1,"NA",6,NA,NA,0,1,32500
3,50,1,1," ",6,1,3,0,4,32500
3,67,1,1," ",1,1,4,0,4,32290.5
3,66,1,1," ",1,1,4,0,4,32070
3,56,1,1,"NA",5,2,NA,0,1,32000
1,57,1,1," ",6,1,3,0,NA,32000
1,57,1,2," ",4,3,3,1,NA,32000
1,32,1,1," ",2,2,5,1,4,32000
1,46,1,1," ",2,1,3,0,NA,32000
3,63,1,1,"NA",2,1,NA,0,1,32000
1,36,1,2,"NA",5,3,NA,1,1,32000
1,58,1,1," ",1,2,3,NA,4,32000
1,58,1.5,1," ",1,3,3,0,4,32000
1,50,1,2," ",5,1,6,0,3,32000
1,54,1.5,2," ",4,2,1,0,1,32000
1,40,0.5,NA," ",6,2,NA,NA,NA,31990
1,39,0.5,2," ",5,2,3,1,NA,31900
1,68,1,2," ",5,NA,3,NA,4,31900
2,73,1,1,"NA",2,1,NA,0,3,31900
1,42,1,1," ",6,1,6,1,2,31900
1,42,1,1," ",6,1,6,1,2,31900
1,31,0.5,1," ",4,1,1,1,5,31900
1,67,1,2," ",5,2,NA,NA,NA,31900
1,56,1,NA," ",5,1,3,0,3,31900
2,64,1,1," ",1,2,1,0,4,31900
1,36,0.5,1," ",4,NA,5,NA,2,31900
1,31,0.5,1," ",6,1,2,NA,3,31900
1,40,1,1," ",6,1,3,0,3,31900
1,32,0.5,1," ",2,1,1,NA,4,31899
1,32,0.5,1," ",2,1,1,0,4,31899
1,37,0.5,1,"NA",5,2,NA,1,3,31800
1,35,0.5,1,"NA",4,2,NA,1,3,31800
1,56,1,NA," ",5,3,NA,NA,NA,31700
1,39,0.5,1," ",2,2,2,0,NA,31669.999
1,57,1,2," ",5,3,1,1,2,31500
1,57,1,2," ",5,3,1,1,2,31500
3,62,1,1," ",NA,1,4,NA,2,31500
1,50,1,2," ",5,3,NA,NA,2,31500
1,23,0.5,1,"NA",3,NA,NA,0,4,31500
1,33,0.5,1," ",4,2,1,1,1,31500
3,71,1,NA," ",6,1,6,0,4,31400
3,69,1,NA," ",4,2,3,NA,2,31172.51
1,60,1,2," ",5,3,3,1,NA,31000
1,53,1,2," ",5,3,1,1,2,30990
3,47,1,1," ",1,2,2,0,4,30990
1,50,1,2," ",5,3,3,1,NA,30900
1,31,0.5,1," ",4,2,4,1,NA,30900
1,39,0.5,1," ",3,NA,1,NA,4,30900
1,30,1,1," ",4,2,2,1,3,30900
3,110,1.5,1,"NA",1,NA,NA,0,4,30900
3,110,1.5,1,"NA",1,NA,NA,0,4,30900
1,30,0.5,1," ",4,2,2,1,3,30900
3,95,1.5,1," ",NA,1,4,NA,3,30600
1,51,1,2," ",5,2,3,1,NA,30600
1,59,1,2,"NA",5,1,NA,0,3,30600
1,57,1,2," ",5,2,3,1,NA,30500
1,45,1,1," ",2,1,3,0,NA,30500
2,55,1,NA," ",1,NA,NA,NA,NA,30490
3,75,2,1,"NA",1,1,NA,0,3,30000
1,70,1,2," ",4,3,3,1,5,30000
1,56,1,2," ",5,2,1,NA,2,29999.99
1,56,1,2," ",5,2,1,0,2,29999.99
1,36,0.5,1," ",3,1,3,0,NA,29990
1,61,1,2,"NA",5,NA,NA,1,3,29990
1,33,0.5,2," ",5,2,3,1,NA,29900
1,38,0.5,1," ",2,1,3,0,NA,29900
1,60,1,2," ",5,2,6,1,NA,29900
1,34,0.5,1," ",1,1,2,0,NA,29900
1,36,0.5,1," ",1,NA,1,1,5,29900
1,50,1,NA," ",5,NA,3,NA,2,29900
1,34,0.5,1," ",3,2,3,0,NA,29900
1,35,1,2," ",5,NA,1,NA,1,29900
1,29,0.5,1,"NA",3,2,NA,1,3,29900
1,25,0.5,1," ",3,2,1,0,4,29900
1,35,0.5,2," ",5,NA,1,NA,3,29900
1,34,0.5,1,"NA",1,1,NA,0,3,29900
1,79,1,1," ",2,NA,NA,0,3,29900
1,65,1,1," ",1,1,2,0,NA,29900
1,29,0.5,1," ",2,2,3,NA,NA,29900
1,39,0.5,1," ",2,1,3,1,NA,29900
1,29,0.5,1," ",2,2,3,0,NA,29900
1,33,0.5,1," ",2,1,3,0,NA,29900
1,30,0.5,1," ",6,1,4,1,4,29900
1,37,0.5,1,"NA",4,3,NA,1,1,29900
1,59,1,1," ",2,NA,NA,0,3,29900
3,65,1,1," ",1,NA,NA,NA,2,29900
1,33,1,1,"NA",1,1,NA,0,4,29900
2,65,1,1," ",2,NA,NA,0,4,29900
2,89,1,1," ",1,2,2,0,2,29900
1,56,1,2," ",5,3,6,1,2,29800
1,56,1,2," ",5,3,6,1,2,29800
1,34,0.5,1," ",3,1,1,NA,4,29800
1,57,1,2,"NA",5,3,NA,1,1,29700
1,53,1,2,"NA",5,3,NA,1,3,29700
1,59,1,2," ",5,3,1,1,1,29500
1,59,1,2," ",5,3,1,1,1,29500
1,65,1,2,"NA",5,3,NA,1,3,29500
1,50,1,2," ",4,1,3,1,2,29500
1,43,1,1,"NA",3,NA,NA,0,4,29450
1,43,1,1," ",3,1,2,0,NA,29450
1,34,0.5,1," ",1,1,2,0,NA,29400
1,57,1,2," ",5,NA,3,NA,4,29400
1,34,0.5,1," ",1,1,2,0,NA,29400
1,68,1,1," ",4,2,6,NA,NA,29190
3,83,1,NA," ",4,1,3,NA,2,29172.5
1,28,0.5,1,"NA",1,NA,NA,0,4,29000
1,39,0.5,1," ",6,2,1,1,2,29000
3,75,2,1," ",3,1,5,0,2,29000
1,35,0.5,2," ",4,2,3,1,2,28900
1,57,1,2," ",5,NA,1,NA,2,28900
1,51,1,2," ",4,1,6,1,5,28900
1,54,1,3," ",2,2,3,NA,3,28900
1,33,0.5,1," ",1,2,1,NA,4,28900
1,34,0.5,1," ",2,NA,3,NA,4,28900
1,30,0.5,1,"NA",2,1,NA,0,4,28900
1,47,1,1," ",2,2,3,NA,3,28900
1,30,1,1," ",2,1,2,0,NA,28900
1,72,1,2,"NA",5,NA,NA,1,3,28900
1,38,0.5,1," ",2,2,6,NA,4,28900
1,35,0.5,1," ",4,1,2,0,NA,28900
1,40,0.5,1,"NA",2,NA,NA,1,4,28900
1,30,0.5,1," ",1,2,3,0,4,28900
1,38,0.5,1," ",1,1,3,NA,3,28900
3,62,1,2," ",4,2,3,0,1,28900
1,33,0.5,1," ",2,2,3,0,NA,28800
1,33,0.5,1," ",2,2,3,0,NA,28800
3,63,1,1," ",4,1,4,0,NA,28746
3,53,1,3," ",4,2,4,NA,2,28500
3,34,0.5,1," ",4,2,4,1,2,28500
1,51,1,2,"NA",5,NA,NA,1,1,28500
1,34,1,3," ",4,1,1,1,5,28500
1,54,1,2,"NA",5,3,NA,1,1,28500
3,49,1,1,"NA",2,2,NA,0,3,28500
1,33,0.5,1,"NA",3,1,NA,0,3,28500
2,59,1,1," ",1,1,4,0,2,28320
1,53,1,2,"NA",5,3,NA,1,1,28300
1,67,1,2,"NA",4,3,NA,1,1,28300
1,40,0.5,1," ",2,NA,3,NA,3,28200
1,53,1,2," ",4,3,3,1,NA,28000
1,31,1,1," ",2,NA,5,NA,4,28000
1,37,1,1," ",2,1,3,0,NA,28000
1,39,0.5,1," ",2,2,2,0,NA,27990
1,39,0.5,3," ",5,2,2,0,NA,27990
1,23,0.5,1," ",3,1,2,NA,4,27990
1,39,0.5,3," ",5,2,2,0,NA,27990
1,35,0.5,1," ",3,1,3,0,3,27990
1,59,1,2," ",5,3,3,1,NA,27900
3,60,1,3," ",NA,NA,6,NA,5,27900
1,33,0.5,NA," ",2,1,NA,NA,NA,27900
1,35,0.5,2," ",5,2,3,1,2,27900
1,35,0.5,2," ",5,2,3,1,2,27900
1,53,1,2," ",5,3,1,1,1,27900
3,49,1,1," ",NA,1,2,NA,2,27900
1,33,1,1,"NA",2,NA,NA,0,4,27900
3,48,1,1," ",6,1,3,0,3,27900
1,55,1,1,"NA",2,2,NA,0,3,27900
1,36,0.5,1," ",2,1,3,0,4,27900
1,31,0.5,1," ",6,1,3,NA,3,27900
1,52,1,2," ",5,2,NA,NA,NA,27900
1,42,1,1," ",2,2,3,NA,2,27900
1,36,0.5,1," ",5,3,6,1,NA,27900
1,39,0.5,1," ",2,2,3,0,NA,27900
1,37,0.5,1," ",2,NA,3,NA,2,27900
1,30,0.5,1," ",6,1,3,0,3,27900
1,52,1,2," ",5,2,1,1,1,27900
1,33,1,1,"NA",1,1,NA,1,3,27900
1,71,1,2," ",5,NA,3,NA,1,27900
1,36,1,1," ",5,3,6,1,2,27900
1,36,0.5,1," ",6,1,1,NA,4,27900
1,40,1,1," ",2,1,6,NA,4,27900
1,28,0.5,1," ",2,1,2,0,NA,27900
1,34,3,1,"NA",5,2,NA,0,3,27900
1,38,0.5,1," ",2,2,3,NA,4,27800
1,38,0.5,1," ",2,2,3,0,NA,27800
3,71,1,1," ",1,1,3,0,NA,27700
1,40,0.5,1," ",2,1,6,0,3,27700
1,46,1,2," ",5,3,3,1,1,27500
1,43,1,1," ",2,1,3,0,NA,27500
1,28,0.5,1,"NA",2,NA,NA,0,4,27500
1,50,1,1," ",2,2,6,0,3,27500
3,48,1,1," ",1,1,2,NA,2,27490
3,60,1,1," ",1,1,3,NA,4,27490
1,34,0.5,1," ",4,1,4,1,3,27413
1,34,0.5,1," ",4,1,4,1,3,27413
3,36,0.5,1," ",6,1,2,1,3,27300
1,30,0.5,1," ",6,1,1,NA,2,27000
1,29,1,1," ",4,2,4,1,2,27000
1,34,1,2," ",5,3,1,1,2,26990
1,34,1,2," ",5,3,1,1,2,26990
1,57,1,2," ",6,1,NA,1,NA,26900
3,63,1,1," ",1,2,3,NA,2,26900
1,40,0.5,1," ",6,1,5,NA,2,26900
